epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,-0.0033642240550829164,0.2381254565078503,-0.0035045038119486424,0.29710466178189304
1,-0.003545924440011764,0.05897375344074556,-0.003531095401107166,0.2083022509333196
2,-0.0035468765152733544,0.061073479283037045,-0.00353411867368134,0.18646656932472236
3,-0.0035478131228640895,0.06328143363495811,-0.0035216806798874364,0.25376022193885245
4,-0.0035497826045357787,0.06408635014084346,-0.003494532010837883,0.28265035579106296
5,-0.0035517900560507135,0.0647443423493116,-0.0035046504146135963,0.26890740970813615
6,-0.003553147819643102,0.06542879173383045,-0.0034662696259501655,0.3653087521797492
7,-0.0035558277340861813,0.0673370629450835,-0.0033500383990875356,0.5657749201453258
8,-0.0035571527519495036,0.06918019118138934,-0.003199824534554576,0.7002830539849558
9,-0.003561286601389581,0.0703543637544204,-0.003305268068868594,0.6287424869064998
10,-0.003564663173277434,0.0708538371637315,-0.00326541877255404,0.6628125489232166
11,-0.0035692189042661514,0.07011253205021739,-0.0032900455980194665,0.6444411665222736
12,-0.0035711839529501566,0.07104813950438663,-0.003297765942294466,0.6521208337572115
13,-0.0035776756744642004,0.06964527130634675,-0.003212165559688482,0.697822306480256
14,-0.003580749220693318,0.06983619114328374,-0.0032082806270305585,0.7276075974117563
15,-0.0035867596717434,0.06838765734257622,-0.003253577161069881,0.6324459954783783
16,-0.0035929117561774512,0.0699217063831348,-0.0032289813876028133,0.7023224896567504
17,-0.0035970570931454495,0.0682387905050463,-0.0033362922462380866,0.5728779016675418
18,-0.0036031536579300325,0.06577706749559081,-0.0032527881843830504,0.6747503264693359
19,-0.003605311532447678,0.06480099318644235,-0.0032673381216452332,0.653025264207298
20,-0.003614735444261516,0.0638218420039478,-0.0032968343399190332,0.5179111999355187
21,-0.0036289777320982395,0.06194887353225283,-0.0032143756246904016,0.6836321665942453
22,-0.0036377072808520144,0.05831824239236831,-0.0033601732311443044,0.4668207988089095
23,-0.0036405257929371846,0.05654528461024285,-0.0033449841404316204,0.5143241195340822
24,-0.003653316205235426,0.05533108753710506,-0.0032848634483361385,0.6428201900645606
25,-0.0036663695960971717,0.052870137877738366,-0.0032909752313513645,0.5946496300135328
26,-0.00367879150113886,0.05092124621542808,-0.00317079925388421,0.5794724265217178
27,-0.0036885043392977214,0.05083739877373401,-0.003359447259305076,0.46670180479426876
28,-0.0037027420738584126,0.04858304437744449,-0.0032503743380219263,0.6164339029607959
29,-0.0037129777697874735,0.0447099763817417,-0.003355144171902152,0.44176095012987515
30,-0.003729815273839808,0.04342650087314982,-0.0033044883783028573,0.44277427772724015
31,-0.0037413150748399327,0.04133920445056331,-0.0033006873030608772,0.5811112113216177
32,-0.003755908138562492,0.03975098496000604,-0.003328535815401896,0.5190921877056296
33,-0.003771825270957488,0.036266928907946035,-0.0033468713184895394,0.36366390397560744
34,-0.003788724802522757,0.03313994763882448,-0.003224387897592003,0.637987998673128
35,-0.0038004634749280227,0.030611211157394007,-0.00326737883805135,0.379423459909657
36,-0.0038169896020097474,0.027885641646279578,-0.003448148103651745,0.32077065769607227
37,-0.0038330170575492516,0.025906047262898003,-0.003382168491711047,0.437316785816343
38,-0.0038474254388414855,0.024709546460753008,-0.0033996321751843177,0.43615187985778114
39,-0.0038636592662468438,0.022263579967388914,-0.003385027724911478,0.35987392979433636
40,-0.003878179336047086,0.020963327914499744,-0.0033455517987127396,0.34853165385004237
41,-0.0038979586148303754,0.019249108335367283,-0.003324020228706252,0.3551226928237548
42,-0.003908709434001928,0.017597725500548167,-0.003315140217958814,0.22393629272735732
43,-0.003923904442941463,0.01660223082348594,-0.0032693465308987267,0.27433390056664586
44,-0.003935276606796433,0.016454387212047016,-0.0034020832337072725,0.1566448456467017
45,-0.003948593709009545,0.015272428004543514,-0.003302696606431181,0.29307794827356426
46,-0.003963006759431825,0.014743108165620133,-0.003379039845004441,0.14974129633117395
47,-0.003974662768950596,0.013903458030491454,-0.0033057325149920655,0.13139408941037914
48,-0.003987117895130691,0.013197855330504925,-0.003177604950164443,0.28486194745492693
49,-0.003996831700966188,0.01274239354911648,-0.003322272621928859,0.13749442840518938
50,-0.004010348560158924,0.012586808919039058,-0.003284735637444219,0.11646652763638045
51,-0.004021406978247816,0.011818175404036207,-0.003396683377271016,0.19706020238644303
52,-0.004032352002237587,0.011578483141924886,-0.003267103847720952,0.11122474968648871
53,-0.004047201576475647,0.010901741791516243,-0.003315871778238546,0.10749570747388935
54,-0.004056660727274759,0.010786220597325367,-0.003238879769618959,0.11221365821335683
55,-0.004067049885596912,0.010086759179471314,-0.0032387419098035978,0.07198376515617598
56,-0.004076789584542511,0.010001561914656548,-0.0032172386782999413,0.08111983620637754
57,-0.004086229724618533,0.009723014356644794,-0.003084375059726397,0.054486667076078604
58,-0.00409458113427276,0.009492478807644193,-0.003165508220605256,0.06385228850771703
59,-0.004099449746332265,0.00926913311378686,-0.0029756235777294708,0.05605810713386587
60,-0.004102500874154888,0.008976773881347152,-0.0031620030436497813,0.08258979410924346
61,-0.004113553056895448,0.008839853498337796,-0.003164408825619371,0.053563925259176234
62,-0.004122835257004112,0.008798726801763489,-0.0031913913104922895,0.06490209879688999
63,-0.0041358740322608575,0.008535143100864328,-0.002785884202319916,0.05623965142314967
64,-0.004139716279019677,0.00813865221368358,-0.00319444284665271,0.0373800317968955
65,-0.004144822714110278,0.008136548072414616,-0.0032424514810874554,0.049477837282143375
66,-0.004153116813074104,0.008103241682518423,-0.0032650661957467045,0.04669486669337327
67,-0.004156399035750886,0.008005688761418422,-0.0031424304709479546,0.07673810946600901
68,-0.004167236520048699,0.007738245804886935,-0.00322950306578808,0.039723617803852196
