epoch,cosine_proximity,loss,mean_squared_error,val_cosine_proximity,val_loss,val_mean_squared_error
16,-0.7124875151543573,-0.7065391973039659,0.02169643816319179,-0.7169610318847744,-0.710881000489816,0.02176978288140207
17,-0.7125636868372958,-0.707593379387061,0.021922430069083645,-0.7163021785305481,-0.7096579891727905,0.021966691615461612
18,-0.712543107255282,-0.7072595218517037,0.022114469793326517,-0.7164848902291051,-0.7138732531136266,0.02209828057974663
19,-0.7125699642809613,-0.7095047336283816,0.02227940256972478,-0.7167075370396615,-0.7130223606671334,0.022242439759817035
20,-0.7125785214345376,-0.7099561381230749,0.022420395127638104,-0.7173584110053679,-0.7135904437812468,0.02241890013147841
21,-0.7125103907901092,-0.7085972386431794,0.022614357275717575,-0.7172975814894553,-0.7138342536047813,0.022578999138667684
22,-0.7125524350035494,-0.7015998234230055,0.02279289065173927,-0.716119885099607,-0.7037652727491431,0.02283236418895197
23,-0.7125865359634554,-0.7041605784458607,0.022996095370563588,-0.7160344640528932,-0.7097573797023072,0.022974211653875115
24,-0.712611637503896,-0.7026488405163168,0.023107323866102685,-0.7164861131162961,-0.7086280751676877,0.023089205978273828
25,-0.7126963313234009,-0.7009177823069012,0.023208692714202898,-0.7164437594876103,-0.709353131340485,0.023191954611696833
26,-0.7126121227094774,-0.7076402536856089,0.02330483035155985,-0.7170491032679761,-0.7129937820513929,0.023248375164326037
27,-0.7127146982818833,-0.7054893110928792,0.023380409728768037,-0.7173803114425256,-0.7080818676482751,0.023333163065337153
28,-0.7126352384940494,-0.6998846448140729,0.023511952047478007,-0.7164188222326177,-0.6992829996666584,0.023465893937574023
29,-0.7126935833316786,-0.6975963653648501,0.023576221844446826,-0.71660663030082,-0.7040730848067404,0.023555833754680955
30,-0.7127076917884817,-0.7014423456461186,0.02364522428454004,-0.7169188037191218,-0.7013606801305597,0.023610613802137925
31,-0.712597103575565,-0.6983036710762371,0.02378169848919442,-0.7168550339949287,-0.7085618821394599,0.023709777649626805
32,-0.7127334173324216,-0.7015449683280496,0.02382731911492342,-0.7169657410398751,-0.7036735476270943,0.02380024311409026
33,-0.712714053098509,-0.6998696619001912,0.02390782258420315,-0.7174206981610631,-0.7041509160947179,0.023874216734575897
34,-0.7127155283566033,-0.6975795880664618,0.023996467700592956,-0.716865669024836,-0.7061442835458626,0.023949306273587618
35,-0.7127782465772025,-0.7014260184452364,0.024071774153406115,-0.7164974031072278,-0.7056698617559094,0.024003593926351683
36,-0.7126621101285223,-0.7044370461647133,0.024135345423096255,-0.7171229628250326,-0.7051057127639975,0.024089599583519004
37,-0.7127643257724622,-0.700597808143647,0.024214428112757966,-0.7170576269909545,-0.7054945643231079,0.024156794241762973
38,-0.712759730295569,-0.6986776680981243,0.024301771490318518,-0.7155141150295821,-0.6994526302158919,0.02440389733109219
39,-0.7129251549350522,-0.7003564299466182,0.024338031278569077,-0.7175226031698815,-0.7059036909498803,0.024360265402196112
40,-0.7129404989900064,-0.7014020243452921,0.02444864795044491,-0.716875253210192,-0.7074680905438712,0.02440837025507616
41,-0.7128833252858717,-0.7019686799564712,0.02447182920798252,-0.7166460317312895,-0.7047763031660734,0.024446805510481256
42,-0.7128939423704117,-0.7008661403269506,0.024550613392433213,-0.7169212949086202,-0.7047987830449117,0.02447708999379585
43,-0.7129990659311447,-0.7028564953533696,0.024588288164773375,-0.7166628462792133,-0.7051114661217426,0.024513846291593033
44,-0.7130616256933038,-0.7020272301080411,0.024574510370470745,-0.7164044621711875,-0.7053647522643403,0.02452172182214631
45,-0.7129146457437382,-0.7029021774823353,0.02456624983399795,-0.7160664512607364,-0.7060590698215274,0.0245926840023263
46,-0.7130408164541527,-0.7052771779416497,0.024633312329617574,-0.7168139902882914,-0.7073242751889567,0.024586887129847978
47,-0.7131154494591946,-0.7036504082815483,0.024621797120153673,-0.7165412633274123,-0.7071292130802199,0.024582390553505307
48,-0.7131915475373944,-0.7037668274017576,0.024608537616749197,-0.7158845354265139,-0.7057251621431276,0.024559064241269045
49,-0.7132634187471295,-0.701431133104659,0.02461523801581404,-0.7156888179685893,-0.7034311227705302,0.024600227244802132
50,-0.7131228412211842,-0.7011182357851582,0.024649836706376826,-0.7160564208168715,-0.7044055605072707,0.024615868700967426
51,-0.7131121499807208,-0.7025959656462097,0.024676548678939578,-0.7170200181421427,-0.7063077521738199,0.02459192198637857
52,-0.7132381071477659,-0.7031236025452345,0.024675709782866238,-0.7160963506671005,-0.7071237058611923,0.024646551252575928
53,-0.7132260022524969,-0.702804379598931,0.02468807362595165,-0.716019155923951,-0.7051485204144601,0.02464187152780776
54,-0.7132116307751011,-0.7032595326870574,0.024666251239195185,-0.7156945649863324,-0.7063675705672345,0.024640717567921806
55,-0.7133803650444441,-0.7029521047551366,0.024626561693503288,-0.7162699070577166,-0.7049941387776874,0.02459223992858411
56,-0.7133583057277568,-0.7035392675561972,0.02463418230742106,-0.7171784579408842,-0.7077472149980741,0.024499632458589358
57,-0.713414266168707,-0.7035663332939914,0.02462399883771506,-0.7157640136271586,-0.7072853721171488,0.024639592744550208
58,-0.7136482054127417,-0.7048037585078347,0.024586661411739884,-0.7160849994757413,-0.7076332396605253,0.024615549385364338
59,-0.7136818293821163,-0.7034651508387664,0.024518279281608706,-0.7153799804264488,-0.7036986621433677,0.0245747061017712
60,-0.7138139736656208,-0.7032808189838405,0.024571611573838772,-0.7151665361503788,-0.7036938341240117,0.024521014014294025
61,-0.713703294646207,-0.7024011760758372,0.02450914507903741,-0.7159327100827622,-0.7050939034535812,0.024493459717258702
62,-0.713845034807815,-0.7026706545365973,0.024460220055959592,-0.7166774749928376,-0.7065148234539887,0.024438274749345786
63,-0.7140503728617883,-0.7034175221503606,0.02444340482617175,-0.7167378813243982,-0.7061799317813989,0.024364967950432415
64,-0.7141143019922526,-0.702026835066707,0.02437331333268768,-0.7156789421431408,-0.7043138861052379,0.024391216712474132
65,-0.7141448718322823,-0.7026458944479497,0.02437430492597196,-0.7151699711807212,-0.7031423499114952,0.024364956961904265
66,-0.7143184441429659,-0.7017307845236366,0.024327438764289697,-0.714693855877033,-0.702825438614002,0.02432436981897494
67,-0.7144699547357136,-0.7017478396335419,0.024120184581669275,-0.7155290713962357,-0.701688336437587,0.024071332510673966
68,-0.7144418701400094,-0.7004694371514475,0.02400874749578514,-0.7175860665469025,-0.70309486609982,0.02385271741980323
69,-0.7145690363956134,-0.7003812054876117,0.023969107580090517,-0.7149072203208328,-0.6998319539595962,0.02403849232321883
70,-0.7147382950621735,-0.697853707929791,0.023905133946546215,-0.7168961637444503,-0.7007174961991317,0.023954598365187128
71,-0.7148833924568363,-0.6994846137668895,0.0239004350718783,-0.7151812193362654,-0.700255322214836,0.023929362218994134
72,-0.7149744200175427,-0.701533401417901,0.02383047372286066,-0.7170409395881051,-0.704347236413514,0.023624763272799734
73,-0.7152240777914837,-0.7026493224435467,0.023660592121620604,-0.7130971836025911,-0.7004316734249788,0.023798821543851482
74,-0.7150193928387741,-0.7010387998372651,0.02354115787468163,-0.7164683936301257,-0.7018477914992358,0.023593679543546846
75,-0.7152221704716083,-0.7014632004323056,0.0234669919842276,-0.7144709122077428,-0.7018269789115392,0.023511817998235287
76,-0.7155881184268589,-0.7023832567033755,0.02328728531924939,-0.7156744056344895,-0.7016267829538254,0.0232640165598408
77,-0.7156791400874914,-0.7012433560427916,0.023213233986714283,-0.7147398562576249,-0.7002765507842973,0.023278040768290223
78,-0.7157210946015968,-0.7018150725896507,0.023059469964636814,-0.7150744928637393,-0.7013502849856265,0.023100938887891997
79,-0.7157466239141628,-0.7016802847998899,0.02292617544772666,-0.7160613282803343,-0.7018255933407591,0.02270925297993525
80,-0.7160412485852967,-0.7013404727911942,0.022749543590210534,-0.7178675639732874,-0.7028438556297816,0.02255217733290235
81,-0.7160799734009237,-0.7011739505414757,0.022621322104940417,-0.7169623863162249,-0.7026184093417376,0.022393783106968646
82,-0.716097205666416,-0.7016160367299369,0.02246538865634313,-0.7133951825015624,-0.6990766567103942,0.02262816184595249
83,-0.7163365062418456,-0.7021089971075107,0.02240644336009177,-0.7141737030487502,-0.7009056495171034,0.02250259656556134
84,-0.7164729152817786,-0.7022232232167813,0.022119029274856778,-0.7139883592142555,-0.6991929366602394,0.02226519917964116
85,-0.7165813631338872,-0.7027678619908458,0.02200878039137219,-0.716232776684975,-0.7019074559643024,0.021960986208025092
86,-0.7167241153762286,-0.7017086189289344,0.02189308312883611,-0.7152357955399884,-0.7003678341332806,0.021771882621601072
87,-0.7167003587362811,-0.7025321837012581,0.02169926165240338,-0.7147079047176841,-0.701460796051191,0.021905410440447276
88,-0.7168624246089779,-0.703376479525971,0.021621549975914218,-0.7140499178735289,-0.6999370281068358,0.0216292753443661
89,-0.7172286581881907,-0.7030963252723006,0.021357539150176102,-0.7143026586034363,-0.6997460122563904,0.021341832482704808
90,-0.717247792448634,-0.7034341407985923,0.021138896385310222,-0.7146402341670824,-0.7008720380611254,0.020792822247066477
91,-0.7172968989737205,-0.7030665401372928,0.020973188960316642,-0.7118996680645453,-0.6974071563152777,0.021404632096288
92,-0.7175440230230382,-0.70416907314301,0.021041137583753894,-0.7147631586978128,-0.7021465243289163,0.02099645903600884
93,-0.7176680382414239,-0.7046476119620579,0.020836000282068168,-0.7150000665018769,-0.7019030186960907,0.02071320935382943
94,-0.7179966072113654,-0.7044656319934941,0.02059229789586332,-0.7146577894601394,-0.7014020740899611,0.02054265464821833
95,-0.7179865666661243,-0.7051052882831248,0.02048927924292322,-0.7126529487618144,-0.7001529606827434,0.02078901798169192
96,-0.7180165949694862,-0.704817615825672,0.02034116971710006,-0.7144962891224669,-0.7009343846920775,0.02018598456733608
97,-0.7178531216440112,-0.7044738155300497,0.02016707400058331,-0.7157349046939706,-0.7028827723735666,0.019948430151803965
98,-0.7180935189957096,-0.7048949372896852,0.02011697805759516,-0.7140959141999699,-0.7008198140412785,0.020173063838663047
99,-0.7182275115887656,-0.7047189825330374,0.020018771950253752,-0.7142220150717088,-0.7007141720541307,0.020025962899006395
100,-0.7181966291550618,-0.7047253826560603,0.019813244946836592,-0.713172201568587,-0.7004430336303545,0.01989653205442446
101,-0.7184899105361207,-0.7058878840022472,0.019619262477262596,-0.7129566024681594,-0.6999446104904677,0.01993101677694257
102,-0.7186387987353864,-0.7053088402970499,0.019560506930871337,-0.7136701786656111,-0.700042649521324,0.019692590992558105
103,-0.719025924557388,-0.7053865621944224,0.019400354258203266,-0.7139467205825314,-0.7000634875121579,0.019398145031254043
104,-0.719311645950064,-0.7059187966217064,0.019232038397733787,-0.711772741094857,-0.6982904088652427,0.01941223093342203
105,-0.7193527382433932,-0.7060055130641535,0.019037674574182036,-0.7145688422078161,-0.7008190639370947,0.01909868347737534
106,-0.7191132298089868,-0.705614595028433,0.019073885294104618,-0.7132547686224219,-0.7003118584280249,0.019170759295621502
107,-0.7194067100383492,-0.7065625292200796,0.01884521394980015,-0.7138080874676297,-0.7016548792118619,0.01891123523259085
108,-0.7197166811129639,-0.7073762146806978,0.018608065258685216,-0.7130358977359215,-0.7006206078570762,0.01889534238671989
109,-0.7198785569802785,-0.7077502362854269,0.018491195399019403,-0.7115639580572738,-0.7000600828016891,0.018663981463086243
110,-0.7201405817114989,-0.7082679556205213,0.018278368969497936,-0.7120500367388194,-0.6998756688341563,0.018482206656170307
111,-0.7201371429126797,-0.7073578514702721,0.01813359491376703,-0.7126187294419698,-0.7000116318162374,0.018442995811228987
112,-0.7203727841051341,-0.708222137257845,0.01803485551356536,-0.7116414271025513,-0.7004094682364319,0.018234520506345588
0,-0.7134387220321035,-0.6616290181865643,0.02375422645526186,-0.7130202717874227,-0.6639382310006795,0.0243143248877201
